cliente_id;nome;cpf;data_nascimento;score_credito;renda_mensal;estado;data_cadastro
312;Ravi Sampaio;927.103.658-12;1998-07-31;845;8105.42;GO;2023-05-02
313;Isabella Mendonça;524.930.186-05;2005-07-06;811;5976.78;SP;2022-02-28
314;Eduarda Moura;630.792.518-30;1976-11-14;501;3882.21;SC;2023-03-09
315;Rebeca Peixoto;260.395.847-00;1975-10-06;626;6102.19;CE;2024-11-25
316;Sra. Zoe Costela;426.870.139-78;1994-11-25;416;4857.55;SP;2024-03-25
317;Maitê Ramos;125.968.430-05;1969-08-09;601;4381.12;SC;2023-09-04
318;Alexandre Ramos;150.863.927-21;1988-05-30;498;2329.14;SP;2022-12-22
319;Enzo Gabriel Correia;108.273.956-12;1981-11-15;718;5817.32;PR;2023-03-10
320;Dra. Eduarda Novais;653.901.847-93;2003-06-16;465;2424.92;SC;2024-01-08
321;Sr. Otto Cunha;516.320.487-44;1984-12-23;579;6301.02;PE;2024-05-20
322;Maria Júlia Aragão;697.023.458-47;1978-11-12;588;3200.86;RS;2023-09-27
323;Antonella Moreira;470.693.518-01;1982-07-22;590;4447.28;RS;2022-07-13
324;Maria Laura Gonçalves;842.610.953-51;1999-10-29;300;2345.71;SC;2023-09-22
325;Stephany Borges;846.019.573-20;1984-06-14;592;5432.21;SP;2023-03-08
326;Olivia Souza;172.859.463-46;2001-07-27;841;7854.57;BA;2024-10-01
327;Maria Luiza Viana;758.320.946-38;2001-09-29;587;3589.47;SC;2021-12-05
328;Dra. Emilly Moraes;452.138.796-91;1989-12-29;850;6859.22;GO;2021-09-19
329;Marcelo Andrade;789.532.610-40;1993-03-26;621;4943.87;CE;2023-12-30
330;Dr. Rael Fonseca;905.387.642-10;1977-11-13;643;4999.64;SP;2023-03-18
331;Felipe Ribeiro;210.634.879-78;1969-10-21;551;3861.14;CE;2024-03-01
332;João Pastor;912.738.456-09;1984-09-22;616;4384.58;SP;2021-06-21
333;Ana Clara Barros;690.315.428-06;1972-11-06;534;4378.43;SC;2021-10-05
334;Rhavi Carvalho;259.806.473-92;1958-10-22;589;6215.99;GO;2022-01-08
335;Yan Cavalcante;415.860.793-01;2004-08-28;301;3499.51;SP;2022-06-17
336;Gustavo Ramos;813.796.420-78;1996-04-30;769;4078.61;SC;2022-11-02
337;Dr. Vitor Viana;564.107.923-52;1966-05-11;578;4252.56;RS;2023-07-21
338;Henry Gabriel Martins;759.218.034-05;1971-11-20;451;2830.18;BA;2022-11-23
339;Maria Clara Siqueira;916.427.580-94;2001-08-21;486;5640.27;SC;2022-07-24
340;Srta. Daniela Abreu;890.256.143-70;1967-04-21;732;7127.56;SC;2022-06-01
341;Enzo Farias;065.312.489-98;2003-12-20;706;4518.95;RJ;2023-08-22
342;Sra. Melina Silveira;046.237.158-17;1969-02-02;557;4945.37;SP;2024-01-10
343;Davi Miguel Jesus;893.617.054-66;2003-03-20;473;4497.0;SP;2022-12-18
344;Sr. Thiago Ribeiro;946.738.251-28;1975-06-28;591;4353.18;RS;2024-08-24
345;Benicio Fernandes;836.259.407-10;1960-07-28;705;6084.26;RJ;2024-08-27
346;Sra. Stephany Abreu;073.458.162-90;2006-03-07;576;5767.33;SP;2021-03-05
347;Sr. Samuel Araújo;138.946.705-84;2000-10-07;490;4535.94;RS;2022-02-13
348;Levi Nunes;732.458.601-53;1999-10-27;691;5218.45;SP;2024-06-26
349;Sr. Raul Rezende;671.084.953-84;1963-12-06;659;4020.89;MG;2022-05-04
350;Maria Isis Rezende;518.407.962-94;1962-05-29;730;5655.1;MG;2023-08-28
351;Mirella das Neves;952.714.683-64;1955-12-01;557;5505.01;RJ;2024-03-01
352;Maria Liz Azevedo;853.924.710-05;2001-07-26;535;2871.54;RS;2023-08-11
353;Dra. Gabriela Marques;726.430.589-92;1990-01-26;433;4070.01;PR;2023-01-26
354;Rafaela Pimenta;760.235.148-71;1992-01-13;466;5482.79;MG;2024-05-25
355;Ana Laura Novaes;628.379.540-47;1992-06-29;370;4656.46;CE;2021-08-23
356;Ravy Nascimento;362.407.918-22;2007-03-12;645;5063.29;MG;2022-09-30
357;Sr. Davi Lucas Marques;521.948.706-01;1990-04-10;554;4831.14;RJ;2024-03-31
358;Ana Beatriz Guerra;417.285.309-97;1961-05-29;615;6023.3;SP;2022-10-01
359;Davi Lucas Brito;031.576.294-25;1988-02-16;633;5214.3;CE;2024-10-19
360;Apollo Moreira;946.203.185-15;2003-12-05;576;4551.05;SC;2023-03-24
361;Eloah Borges;853.694.017-48;1968-05-21;656;3537.83;RS;2021-06-05
362;João Castro;408.327.651-71;1983-08-08;458;4407.26;CE;2024-11-15
363;Milena Marques;681.492.507-94;1965-11-12;640;4936.02;RS;2021-07-28
364;Júlia Pacheco;972.146.380-96;1959-05-20;622;5323.58;PR;2024-11-02
365;Maria Isis Vasconcelos;408.679.215-01;1989-06-23;555;3661.7;CE;2021-09-05
366;Allana Andrade;563.782.049-00;2006-11-13;643;4165.63;CE;2021-03-26
367;Matheus Oliveira;108.593.724-05;1978-07-09;668;3641.42;BA;2023-12-28
368;Heitor Sousa;830.451.297-14;1964-06-20;743;6416.6;SC;2024-09-16
369;Bianca Correia;845.612.397-82;1977-07-08;650;6182.69;BA;2021-05-22
370;Mariana Ferreira;495.861.207-67;1965-05-29;819;7566.37;PE;2024-08-19
371;Ravy Dias;209.514.687-58;1970-08-06;399;1912.42;BA;2021-01-26
372;Daniela Ramos;153.479.026-80;1979-12-30;545;4386.09;SC;2023-10-01
373;Lavínia Siqueira;536.249.081-89;1983-02-19;682;4730.26;RJ;2023-06-07
374;Allana Ferreira;317.065.492-61;1978-11-14;642;4380.62;BA;2024-07-25
375;Marcelo da Rocha;830.754.612-53;2004-05-05;546;2961.34;GO;2024-12-19
376;Bento Barros;301.927.548-23;1999-10-09;509;2720.32;MG;2023-06-11
377;Paulo Nogueira;812.037.456-80;2004-12-10;502;5069.64;MG;2023-12-05
378;Ian Duarte;246.537.901-16;1959-10-04;506;6680.38;PR;2024-06-15
379;Ravi Lopes;076.485.219-11;1960-05-30;679;5616.84;PE;2023-09-18
380;Marcela da Cunha;976.258.310-86;1974-10-31;516;4828.31;GO;2023-06-12
381;Bruna da Conceição;281.367.059-68;1983-11-17;550;4522.01;CE;2022-07-04
382;Arthur Gabriel Abreu;215.967.408-76;2002-07-14;850;6703.94;BA;2022-05-18
383;Srta. Evelyn Pinto;741.309.586-66;1991-03-01;757;5352.82;RJ;2022-07-26
384;Sabrina da Rosa;846.532.970-29;2000-01-30;615;6690.8;GO;2022-05-15
385;Sra. Júlia Aparecida;615.039.428-05;1987-08-05;544;6164.45;GO;2024-03-13
386;Zoe Pimenta;315.978.402-97;1994-02-18;704;5069.53;CE;2024-09-30
387;Ryan da Mota;698.754.231-73;1986-12-24;695;6532.55;SC;2022-11-20
388;Danilo Vargas;639.452.701-70;1997-11-04;694;3981.78;SP;2023-10-10
389;Isabel Costa;105.634.287-08;1972-12-26;532;4008.48;BA;2022-01-08
390;Henry Rodrigues;063.914.275-34;1957-07-07;611;5508.67;GO;2022-03-11
391;Sr. Dom da Rocha;782.641.509-85;1974-08-27;641;3792.66;BA;2022-06-14
392;Igor Pinto;530.917.864-39;1961-01-05;665;5930.59;BA;2022-07-27
393;Isabela Fogaça;709.186.423-96;1987-10-22;687;6576.78;CE;2024-12-07
394;Davi Lucas Dias;601.398.452-24;1984-04-10;720;6219.18;PR;2024-02-13
395;Davi Luiz Cavalcante;153.708.269-86;1981-09-09;611;3227.04;SP;2023-11-25
396;Sra. Marina Leão;714.905.836-10;2006-11-02;671;5575.69;RS;2021-06-25
397;Gabrielly Vieira;169.572.840-85;1970-09-16;652;3939.25;RS;2023-04-13
398;Dr. Luan Costela;620.149.387-50;1976-05-04;490;4973.15;GO;2024-02-12
399;Vicente Novaes;960.187.543-39;1973-05-21;615;5601.5;RS;2024-11-15
400;Nathan Melo;086.935.471-00;1995-08-19;623;5013.76;GO;2024-08-15
401;Marina Lima;726.853.904-56;2008-01-08;732;5339.96;GO;2023-07-07
402;Gael Henrique Gonçalves;687.241.509-67;2008-06-21;631;4585.72;SP;2021-07-10
403;Maitê Sampaio;356.471.028-08;1957-01-05;567;4226.83;PR;2022-03-30
404;Mariah Sales;176.930.582-30;2004-11-19;646;4689.25;SC;2024-11-17
405;Isabella Machado;025.139.876-59;1982-12-17;770;5265.39;RS;2022-09-20
406;Théo Nascimento;840.612.937-96;1993-06-23;597;4336.27;CE;2023-01-26
407;Sra. Esther Melo;128.976.450-67;1970-09-13;793;6540.55;GO;2024-02-08
408;Maria Liz Souza;857.263.019-86;1972-01-29;743;4458.44;PE;2022-12-06
409;Srta. Cecilia Rezende;230.571.694-06;1985-05-14;652;6105.63;SC;2024-02-02
410;Helena da Rocha;027.693.485-74;1955-12-18;629;6097.48;BA;2022-12-22
411;Sr. Luiz Felipe Rodrigues;836.219.750-12;1982-07-23;557;5865.35;GO;2022-07-09
412;Enzo Araújo;628.053.941-51;1974-08-24;850;6437.16;PR;2022-05-30
413;Vitória da Cunha;302.841.659-05;1975-10-23;566;5981.38;RS;2021-09-05
414;Gustavo Henrique Lopes;735.081.429-14;1962-03-27;809;5949.14;RS;2022-10-09
415;Zoe Rocha;806.235.174-26;1972-11-18;569;4270.22;RJ;2024-01-03
416;Pedro Correia;256.719.438-09;1973-01-06;458;2745.35;MG;2022-01-28
417;Srta. Lara Guerra;896.251.740-01;1955-10-11;499;3224.2;RS;2023-09-19
418;Sra. Luna Azevedo;431.752.698-00;1973-05-01;615;5154.21;PR;2024-04-22
419;Luigi Porto;132.749.586-46;1993-10-13;806;5449.65;PE;2024-05-07
420;Davi Miguel Siqueira;617.503.294-25;1989-01-31;738;5690.01;PR;2021-07-25
421;Benício Cassiano;638.051.729-40;1964-03-31;614;5586.82;RS;2022-08-30
422;Brayan Monteiro;453.791.268-55;1986-05-22;485;4262.41;RS;2023-01-10
423;Sabrina Pires;950.682.713-30;1973-01-15;639;5604.45;MG;2022-09-12
424;Milena da Luz;124.360.978-87;1965-06-29;654;7687.3;SP;2024-12-21
425;Dr. Ravi Leão;178.945.602-94;1958-10-13;543;3813.0;PE;2021-09-17
426;Sr. Luiz Otávio Barros;724.163.085-80;1991-05-18;545;3804.52;PR;2021-04-04
427;Brayan Sá;876.539.241-82;1969-07-13;543;5533.02;SP;2024-02-08
428;Thiago Vieira;540.328.679-92;1993-06-16;790;5749.25;PR;2024-11-29
429;Sra. Ana Vitória Machado;583.194.206-60;1975-01-22;520;4631.42;MG;2024-07-30
430;Maria Luiza Peixoto;953.671.280-68;1990-05-14;553;5056.93;GO;2021-07-30
431;Eloah Martins;749.538.621-55;2007-11-14;644;3636.26;SP;2024-03-21
432;João Pedro Campos;950.437.261-99;1996-09-11;805;8235.88;PR;2023-08-20
433;Evelyn Moura;163.978.045-93;1971-04-09;546;3980.3;GO;2023-06-22
434;Maria Helena Martins;479.603.285-10;1991-09-10;654;5566.46;BA;2022-01-13
435;Bárbara Ferreira;201.439.675-25;1967-12-13;699;7602.2;SP;2022-06-02
436;Mariah Rocha;604.371.289-03;1997-12-03;598;3985.7;GO;2021-08-22
437;Luiz Henrique Sales;912.750.436-07;1994-11-23;454;2901.07;RJ;2023-04-01
438;Vitor Porto;182.734.056-80;1980-05-15;616;6722.56;GO;2021-06-01
439;Srta. Maria Eduarda Correia;018.426.735-80;1981-02-08;557;4679.79;CE;2024-07-13
440;Nathan Correia;249.038.176-87;1997-05-29;618;6132.39;SP;2021-11-07
441;Sra. Manuella Teixeira;218.935.046-89;1962-06-21;850;6269.13;MG;2024-02-27
442;Yago Castro;315.487.962-55;1965-11-17;561;5532.16;PR;2021-06-24
443;Larissa Albuquerque;290.741.536-07;2006-07-09;701;7454.71;RS;2021-08-31
444;Liam Novais;814.037.526-80;2006-07-07;690;5160.71;PE;2023-05-03
445;Maria Eduarda Guerra;615.240.987-01;1965-11-28;690;6628.7;CE;2024-05-05
446;Vicente Castro;410.276.895-58;2003-10-15;718;6251.27;CE;2022-04-08
447;Júlia das Neves;491.852.637-37;1958-07-06;748;7153.3;PE;2023-02-19
448;Sophie Aparecida;492.678.013-50;1974-12-22;785;6928.71;GO;2023-06-26
449;Bruno Caldeira;213.756.489-00;1994-08-06;599;4938.71;PR;2024-04-20
450;Bryan Sales;415.296.870-20;1997-03-21;764;5295.06;SC;2022-09-18
451;José da Costa;318.625.497-37;1971-09-25;664;4918.66;CE;2024-06-25
452;Olivia Carvalho;012.943.876-69;2003-10-23;623;6262.45;SP;2024-06-02
453;Thales da Paz;648.730.951-66;2005-12-26;642;5182.44;RJ;2022-03-02
454;Srta. Maria Isis Oliveira;169.085.372-77;2007-02-18;456;4394.25;RS;2022-06-26
455;Pietro da Paz;364.910.825-98;1979-07-01;697;7739.25;RJ;2021-11-18
456;Sophie Ferreira;376.849.025-47;1997-05-16;583;4883.15;RS;2021-12-22
457;Augusto Jesus;698.472.351-55;1986-12-27;649;6769.45;PE;2021-06-03
458;Davi Miguel Câmara;736.048.921-04;1982-07-09;608;5143.02;MG;2021-01-06
459;Caroline Cassiano;025.361.978-59;1972-05-20;692;5722.61;SC;2023-07-12
460;Mateus Alves;698.157.024-67;1959-04-27;566;4722.09;CE;2023-08-21
461;Benjamin Siqueira;658.710.934-93;1972-11-26;748;4957.48;PR;2021-03-08
462;Anthony da Rocha;408.259.367-56;1970-03-27;635;4379.88;RS;2022-08-14
463;Dr. João Mendonça;723.856.190-59;1975-11-28;763;4580.81;PR;2024-12-10
464;Murilo Câmara;016.579.423-25;1967-02-22;552;4793.21;GO;2021-05-26
465;Bárbara Albuquerque;918.235.670-02;1968-02-25;807;6390.25;RS;2022-06-26
466;Srta. Eduarda Azevedo;837.502.164-44;1993-08-24;553;6305.16;CE;2024-09-16
467;Laís Brito;958.173.620-40;1975-03-17;446;1369.19;RS;2023-05-21
468;Apollo Vieira;652.701.394-99;2007-01-18;672;4873.95;RJ;2024-01-21
469;Noah Cunha;935.482.607-56;1961-06-27;497;4684.36;RS;2024-08-19
470;Igor Campos;053.871.296-12;1972-06-01;649;4627.92;MG;2022-06-29
471;Maria Luísa Porto;672.085.349-00;1960-03-06;466;4600.46;MG;2021-05-27
472;Isis Peixoto;185.790.362-59;2001-11-10;698;5484.82;SP;2021-12-06
473;Sr. Lucas Gabriel Mendonça;356.192.840-42;1995-11-04;841;5657.92;PR;2024-05-03
474;Igor Cirino;409.687.152-49;1969-01-22;436;2796.09;CE;2022-08-15
475;Bárbara Lima;716.524.093-43;2004-11-11;614;5155.34;GO;2021-09-12
476;Arthur Gabriel Silva;814.907.623-96;1976-05-12;591;5080.06;GO;2024-11-11
477;Vinícius Caldeira;635.802.147-80;1991-01-01;469;5195.76;PR;2024-12-04
478;Dra. Isabella Mendes;395.014.826-42;1984-02-19;610;5997.3;SC;2022-07-12
479;Pedro Henrique Borges;708.593.421-23;1978-07-27;661;5744.75;PE;2024-01-11
480;Cauã Dias;278.395.140-14;1976-09-01;688;5951.71;GO;2023-06-16
481;Kevin da Mata;156.782.490-02;1962-09-22;697;6905.15;RJ;2024-05-09
482;Anthony Novais;419.273.508-32;1962-05-05;643;5853.0;SP;2023-06-04
483;Clara Ramos;712.536.480-26;1972-11-12;609;6312.12;BA;2024-05-21
484;Ana Luiza Silveira;630.729.458-29;1986-11-15;538;6104.94;PR;2021-02-22
485;Sr. Emanuel Rodrigues;128.673.054-62;1980-08-17;615;3489.22;RJ;2022-04-14
486;Marina Siqueira;162.549.083-60;2004-08-05;635;4398.95;CE;2024-04-17
487;Milena Pires;962.387.541-09;2002-11-17;720;5107.38;SP;2024-10-08
488;Manuella Novais;072.946.583-74;1958-04-05;566;2638.46;PR;2024-03-26
489;Luiz Gustavo Farias;879.462.015-67;1983-04-30;565;2096.12;SP;2021-12-25
490;Stephany Peixoto;291.450.876-01;1966-04-22;429;4192.41;GO;2023-11-29
491;Danilo Nascimento;640.389.172-31;1956-04-07;714;6137.46;GO;2022-07-24
492;Nathan Nascimento;015.683.297-68;1969-01-05;503;3976.29;MG;2024-04-13
493;Luiza da Cruz;813.924.765-00;1965-07-22;619;3793.64;SC;2024-07-24
494;Isaque Rocha;720.598.136-03;1976-11-15;800;7277.36;GO;2021-07-06
495;Ana Sophia Casa Grande;159.738.420-88;1968-06-11;593;4770.89;GO;2022-12-14
496;Dra. Mariah Sá;502.983.617-95;1997-02-25;645;3118.27;SC;2022-11-14
497;Dr. Luiz Fernando Correia;074.318.692-31;1992-05-27;590;4038.02;BA;2024-10-04
498;Bernardo Lima;586.194.723-64;1992-08-22;499;3710.9;RJ;2021-11-26
499;Benicio Vieira;194.352.780-60;1990-11-06;835;7320.84;BA;2023-04-24
500;João Felipe Nunes;283.147.059-50;1990-12-02;551;4980.58;GO;2022-08-14
501;Ana Júlia Sá;206.875.914-49;1966-11-30;787;7220.63;SC;2024-02-01
502;Maria Sophia Cassiano;348.156.972-64;1980-09-30;627;4369.06;SP;2023-07-21
503;Dra. Catarina Oliveira;874.120.653-35;1996-06-30;703;6017.49;RJ;2022-10-07
504;Anna Liz Freitas;180.735.924-79;1958-03-02;727;6451.17;PR;2022-10-25
505;Vitória Lima;178.025.346-07;1970-06-19;745;5424.76;RJ;2023-04-08
506;Sr. José Miguel Pereira;376.581.024-07;1975-09-05;778;6421.6;PE;2021-01-03
507;Ana Luiza Santos;015.732.489-32;1971-04-24;850;6110.81;PE;2023-08-05
508;Benjamim Camargo;158.904.326-05;2001-11-25;828;6821.91;SC;2021-04-22
509;Dr. Davi Luiz Leão;652.347.098-92;1990-05-08;541;3844.11;RS;2023-11-28
510;Manuela Rezende;876.154.293-82;2002-03-25;581;5072.17;BA;2024-06-29
511;Heloisa Azevedo;710.854.923-97;1993-06-16;682;4882.3;GO;2024-07-04
512;Srta. Ana Julia Pacheco;657.340.128-07;1980-11-15;617;7078.27;GO;2021-04-16
513;João Guilherme Rodrigues;194.375.620-16;1996-08-16;827;7052.32;RS;2022-07-01
514;Allana Oliveira;317.205.694-52;2004-07-22;624;5112.03;PE;2021-09-26
515;Maitê da Costa;564.387.021-53;1973-01-24;693;4521.21;PR;2023-06-17
516;Rafaela da Cruz;954.361.270-61;1988-05-25;589;3043.42;GO;2021-09-06
517;Lucca Monteiro;160.597.832-95;1957-06-23;667;5983.2;SP;2024-07-14
518;Maysa Barros;462.713.598-09;2002-02-24;562;6069.99;CE;2022-05-06
519;Evelyn Machado;475.839.260-92;1994-09-29;472;2311.63;MG;2022-09-29
520;Maria Liz Gonçalves;754.390.682-10;1980-11-09;646;6215.1;PE;2021-01-29
521;Ana Cecília Sales;645.291.783-82;1971-01-27;822;6117.12;PE;2023-04-16
522;Marcela da Rocha;671.940.238-22;1981-01-18;749;5953.49;RJ;2022-04-06
523;Aylla Siqueira;491.376.250-80;1964-12-06;599;5675.66;RJ;2023-08-04
524;Luigi Lopes;419.367.025-25;1997-01-06;698;4007.61;RJ;2024-08-19
525;Dr. Otto Duarte;912.530.768-12;1989-11-05;797;7756.09;MG;2023-10-18
526;Dr. Bento Cavalcanti;842.170.659-49;2005-05-21;544;4747.8;PR;2023-11-09
527;Daniel Cavalcante;938.256.714-37;1959-02-25;679;5692.67;PR;2023-05-01
528;Dra. Pietra Pimenta;362.517.849-46;1988-01-02;553;3752.38;GO;2023-08-26
529;Breno Cavalcante;954.130.278-50;1968-06-25;616;6100.73;RS;2023-07-25
530;Eloah Vasconcelos;783.914.250-88;2002-06-12;685;5109.39;PE;2021-10-24
531;Manuela da Rocha;804.715.293-97;1966-06-13;712;2847.46;SC;2022-01-26
532;Maria Sophia Costa;418.076.593-48;2002-09-30;757;4316.29;CE;2023-11-07
533;Maria Laura Teixeira;265.891.043-60;1960-04-04;576;3488.33;MG;2021-05-23
534;Emilly Farias;921.340.768-87;1994-01-01;464;4872.83;PR;2023-04-30
535;João Felipe da Cruz;304.268.195-51;1965-06-23;563;4850.5;BA;2023-11-06
536;Maria Laura Gomes;768.542.039-29;1962-03-09;614;5389.04;PR;2021-01-06
537;Antônio Siqueira;063.845.172-80;2000-02-03;629;3749.01;PR;2022-09-04
538;Antony Souza;238.150.974-79;1979-02-22;739;5418.24;CE;2024-04-02
539;Clara Farias;295.783.410-32;1989-12-12;433;3035.88;GO;2021-11-01
540;Arthur Miguel Sampaio;176.834.209-13;1982-10-25;800;7250.22;GO;2024-01-09
541;Lívia Andrade;075.638.294-74;2001-09-15;578;4274.74;GO;2022-12-08
542;Marcelo Silveira;546.089.173-66;2003-06-20;581;6724.75;BA;2024-02-05
543;Lucas Castro;631.502.784-90;1997-04-17;665;5750.04;PE;2023-02-12
544;Gustavo Martins;061.382.479-22;1997-05-23;743;6182.79;GO;2022-10-22
545;Ester Cardoso;593.706.481-00;2001-10-04;588;4507.65;RS;2024-11-29
546;Sr. José Miguel Lopes;876.342.150-07;1968-05-22;611;4850.78;RS;2024-03-17
547;Srta. Cecilia Marques;642.385.107-71;1985-05-19;707;5707.95;SC;2022-04-24
548;Dr. Davi Luiz Barros;435.217.069-07;1959-07-22;707;5575.28;SC;2021-03-31
549;Dr. Enrico Araújo;183.495.270-05;1963-08-23;629;3033.8;BA;2023-08-27
550;Helena Brito;046.275.398-00;1966-05-03;729;6178.49;SC;2023-03-02
551;Maitê da Luz;651.784.023-08;1997-02-26;739;3015.74;MG;2023-10-12
552;Dra. Maria Sophia Jesus;943.026.715-99;1994-04-24;850;6660.41;SP;2021-09-16
553;Levi Correia;320.754.619-61;1962-02-06;752;4976.09;PE;2024-04-23
554;José Cassiano;726.458.309-00;2004-02-04;693;4490.58;BA;2021-07-25
555;Heloisa da Rocha;367.258.419-37;1963-09-13;545;6274.03;GO;2021-07-24
556;Alice da Cruz;208.573.496-00;1976-03-08;597;4993.43;PE;2023-07-25
557;Mathias Almeida;278.564.019-58;1998-08-27;724;6287.68;SP;2021-10-23
558;Dra. Maria Júlia Barros;584.793.026-74;1962-08-28;638;5468.96;SC;2024-09-02
559;Pedro Henrique Oliveira;926.074.531-43;1974-11-21;850;6742.38;MG;2021-06-03
560;Joaquim Araújo;957.123.406-07;2004-03-26;644;6202.65;GO;2022-06-27
561;Lucas Castro;618.073.592-12;1998-01-22;752;7203.03;BA;2024-06-30
562;Clarice da Cruz;651.473.892-37;2004-09-28;696;4425.0;SC;2024-08-23
563;Dra. Eloah Sousa;173.950.642-16;1994-01-09;816;5381.65;RJ;2022-11-04
564;Daniel da Costa;412.897.530-32;1974-12-11;656;4493.72;PE;2023-02-18
565;Zoe Pereira;726.094.851-58;1987-12-31;612;5224.76;BA;2024-07-07
566;Fernanda Andrade;164.738.509-10;2002-05-11;658;5685.92;GO;2024-01-14
567;Laura Carvalho;083.976.251-86;2005-03-09;813;6957.53;SP;2024-06-18
568;Ana Luiza Câmara;627.913.804-69;1978-06-23;590;5684.09;RJ;2022-04-26
569;Rael Cunha;826.490.135-24;1967-09-06;762;4868.39;PR;2022-04-11
570;Zoe Cassiano;459.306.721-99;1986-02-03;691;6229.17;RJ;2023-06-08
571;Sra. Emilly Silveira;385.042.769-29;1985-06-25;584;6047.71;RJ;2024-07-21
572;Matheus da Rosa;219.645.807-49;1984-05-23;601;4933.58;RJ;2023-06-28
573;Dr. Benicio Cavalcanti;758.269.403-10;1971-04-16;599;4807.58;MG;2024-11-22
574;Dra. Ana Ribeiro;375.012.864-26;1965-12-12;488;2463.95;PR;2021-03-01
575;Yan Borges;543.891.620-98;1958-04-14;811;5641.04;SP;2022-10-27
576;Laís Siqueira;392.418.507-79;1963-12-01;501;1854.61;SP;2022-08-24
577;Davi Luiz Andrade;716.085.394-66;1963-10-01;543;3020.91;BA;2023-02-07
578;Henry Sá;132.609.857-86;1972-04-18;817;7545.82;SC;2021-10-26
579;Vicente da Conceição;306.278.195-59;1958-08-24;537;6548.44;RS;2023-12-24
580;Natália Guerra;986.734.502-92;2001-11-19;737;5571.17;SC;2024-03-05
581;Bernardo Peixoto;136.574.082-07;1961-05-02;320;4850.94;MG;2021-12-15
582;Dr. Matheus Fonseca;739.028.146-40;1959-10-13;453;1978.6;MG;2021-06-11
583;Arthur Miguel Andrade;470.193.865-39;1979-02-01;742;8375.75;CE;2023-02-23
584;Brayan da Mota;086.792.154-49;2000-05-25;786;6851.91;CE;2024-10-31
585;Agatha Costa;915.083.426-60;1996-11-09;691;6381.42;RS;2023-10-17
586;Pedro Brito;783.105.492-88;1981-08-26;711;5969.19;CE;2021-10-21
587;Ana Laura Lopes;304.758.912-79;1961-07-11;632;4993.41;RS;2023-08-03
588;Ana Clara Barbosa;981.367.542-09;1987-10-21;529;3951.32;PR;2023-07-31
589;Sra. Ana Liz Campos;241.806.573-17;1983-01-23;416;3229.66;PR;2024-09-27
590;Maitê da Costa;194.638.207-87;1987-02-03;501;2904.41;SP;2023-08-11
591;Rafaela Pereira;470.891.563-20;1976-09-10;641;6520.0;PR;2024-10-19
592;Guilherme Sousa;540.183.962-60;1993-05-17;730;4269.5;PE;2021-11-20
593;Emanuelly Mendonça;691.543.208-60;2006-02-05;501;4948.77;RJ;2023-06-24
594;Diego Siqueira;487.352.690-65;1999-09-20;502;3791.37;BA;2024-04-18
595;Natália Brito;071.589.463-39;1957-03-21;686;4519.66;PR;2024-08-01
596;Dra. Rafaela Pinto;970.536.241-61;2008-01-11;632;3721.97;SC;2024-11-14
597;Thales Fernandes;420.815.697-01;2001-05-13;547;4695.78;PR;2023-07-25
598;Dr. Renan da Luz;732.564.981-91;1978-09-14;428;3864.47;PR;2022-02-12
599;Dr. Gustavo Henrique Monteiro;854.301.672-07;1959-12-11;617;5488.49;SC;2023-09-17
600;José Miguel Silveira;267.034.895-56;1960-09-26;646;6532.14;RJ;2022-05-01
601;Luan Nascimento;401.653.728-26;1967-10-29;635;4650.59;SC;2024-03-17
602;Isabella Nascimento;123.470.586-90;1969-01-09;634;5615.3;BA;2024-03-23
603;Dra. Hellena da Luz;846.712.053-35;1990-08-09;625;5040.59;PR;2024-12-03
604;Alana Caldeira;617.542.980-01;1986-10-22;535;3617.1;PR;2021-02-14
605;Maria Eduarda Albuquerque;671.230.948-40;1970-03-28;451;5357.58;SC;2022-07-17
606;Lorena da Conceição;042.785.639-65;1985-12-31;470;3067.09;SP;2024-03-05
607;Felipe da Costa;845.931.760-93;1955-09-20;533;5158.92;SP;2024-05-26
608;Luiz Felipe Jesus;962.308.147-22;1964-11-04;584;5919.74;GO;2022-08-10
609;Valentina Garcia;215.930.867-68;1967-04-19;539;4590.99;RS;2024-05-28
610;Srta. Nina da Rosa;825.367.019-21;1982-11-12;519;6297.15;BA;2022-03-25
611;Rodrigo Sá;043.258.169-33;1966-08-23;477;4125.82;RS;2024-06-25
612;Mariane Mendonça;490.526.813-33;1957-06-04;696;5981.8;PR;2024-10-20
613;Benjamim Rodrigues;028.471.536-08;2007-08-10;597;4646.18;MG;2024-07-10
614;Gabriel Moreira;740.365.198-75;1991-11-21;625;4853.0;RJ;2024-07-09
615;Isis Cardoso;047.365.298-65;1989-12-28;735;8090.52;SP;2022-09-25
616;Mariane Barros;238.790.546-65;2005-01-04;553;3054.2;GO;2021-03-10
617;Thomas Dias;985.370.216-95;1988-03-31;609;7451.71;CE;2023-01-18
618;Davi Lucca Moraes;406.291.837-40;1976-09-24;523;5823.12;MG;2021-07-04
